ICD,Faelle,Tage,Tage_je_Fall,Jahr,Krankenhaus,Pflicht_alle,freiwillig,male
D44,1453,11058,7.61,2015,0,1.0,0,0
D45,314,4017,12.79,2015,0,1.0,0,0
D46,5368,55336,10.31,2015,0,1.0,0,0
D47,2479,23467,9.47,2015,0,1.0,0,0
D48,7743,47333,6.11,2015,0,1.0,0,0
D50,22770,163065,7.16,2015,0,1.0,0,0
D51,1780,15470,8.69,2015,0,1.0,0,0
D52,625,5399,8.64,2015,0,1.0,0,0
D53,601,4690,7.8,2015,0,1.0,0,0
D55,79,828,10.48,2015,0,1.0,0,0
D56,803,15752,19.62,2015,0,1.0,0,0
D57,546,5152,9.44,2015,0,1.0,0,0
D58,207,2053,9.92,2015,0,1.0,0,0
D59,1540,18535,12.04,2015,0,1.0,0,0
D60,68,558,8.21,2015,0,1.0,0,0
D61,4369,42343,9.69,2015,0,1.0,0,0
D62,2749,21967,7.99,2015,0,1.0,0,0
D63,537,7341,13.67,2015,0,1.0,0,0
D64,10685,78120,7.31,2015,0,1.0,0,0
D65,17,276,16.24,2015,0,1.0,0,0
D66,18,142,7.89,2015,0,1.0,0,0
D68,4976,40503,8.14,2015,0,1.0,0,0
D69,5178,40769,7.87,2015,0,1.0,0,0
D70,3286,24521,7.46,2015,0,1.0,0,0
D71,18,112,6.22,2015,0,1.0,0,0
D72,323,2204,6.82,2015,0,1.0,0,0
D73,451,5087,11.28,2015,0,1.0,0,0
D74,6,45,7.5,2015,0,1.0,0,0
D75,166,972,5.86,2015,0,1.0,0,0
D76,186,3166,17.02,2015,0,1.0,0,0
D80,391,2246,5.74,2015,0,1.0,0,0
D81,66,944,14.3,2015,0,1.0,0,0
D82,30,324,10.8,2015,0,1.0,0,0
D83,108,1342,12.43,2015,0,1.0,0,0
D84,254,1751,6.89,2015,0,1.0,0,0
D86,3887,29301,7.54,2015,0,1.0,0,0
D89,187,1818,9.72,2015,0,1.0,0,0
D90,157,1172,7.46,2015,0,1.0,0,0
E01,400,1974,4.94,2015,0,1.0,0,0
E02,4,34,8.5,2015,0,1.0,0,0
E03,1044,9238,8.85,2015,0,1.0,0,0
E04,33275,147982,4.45,2015,0,1.0,0,0
E05,20852,110623,5.31,2015,0,1.0,0,0
E06,1877,11836,6.31,2015,0,1.0,0,0
E07,64,411,6.42,2015,0,1.0,0,0
E10,16097,136969,8.51,2015,0,1.0,0,0
E11,59454,651557,10.96,2015,0,1.0,0,0
E12,11,125,11.36,2015,0,1.0,0,0
E13,1203,10337,8.59,2015,0,1.0,0,0
E14,742,4206,5.67,2015,0,1.0,0,0
E15,96,644,6.71,2015,0,1.0,0,0
E16,1493,9555,6.4,2015,0,1.0,0,0
E20,97,865,8.92,2015,0,1.0,0,0
E21,2460,16215,6.59,2015,0,1.0,0,0
E22,1066,11872,11.14,2015,0,1.0,0,0
E23,1027,5869,5.71,2015,0,1.0,0,0
E24,433,3390,7.83,2015,0,1.0,0,0
E25,121,867,7.17,2015,0,1.0,0,0
E26,445,2546,5.72,2015,0,1.0,0,0
E27,910,7265,7.98,2015,0,1.0,0,0
E29,1,3,3.0,2015,0,1.0,0,0
E30,278,1129,4.06,2015,0,1.0,0,0
E31,68,580,8.53,2015,0,1.0,0,0
E32,52,367,7.06,2015,0,1.0,0,0
E34,725,3083,4.25,2015,0,1.0,0,0
E35,6,81,13.5,2015,0,1.0,0,0
E40,4,49,12.25,2015,0,1.0,0,0
E41,260,3614,13.9,2015,0,1.0,0,0
E42,1,9,9.0,2015,0,1.0,0,0
E43,353,4508,12.77,2015,0,1.0,0,0
E44,273,2787,10.21,2015,0,1.0,0,0
E45,73,452,6.19,2015,0,1.0,0,0
E46,276,3323,12.04,2015,0,1.0,0,0
E50,4,40,10.0,2015,0,1.0,0,0
E51,292,4654,15.94,2015,0,1.0,0,0
E53,668,5977,8.95,2015,0,1.0,0,0
E54,2,37,18.5,2015,0,1.0,0,0
E55,76,746,9.82,2015,0,1.0,0,0
E56,12,68,5.67,2015,0,1.0,0,0
E58,19,126,6.63,2015,0,1.0,0,0
E60,3,21,7.0,2015,0,1.0,0,0
E61,163,807,4.95,2015,0,1.0,0,0
E63,34,262,7.71,2015,0,1.0,0,0
E64,2,69,34.5,2015,0,1.0,0,0
E65,3025,23272,7.69,2015,0,1.0,0,0
E66,10584,84161,7.95,2015,0,1.0,0,0
E67,15,122,8.13,2015,0,1.0,0,0
E70,101,559,5.53,2015,0,1.0,0,0
E71,242,1760,7.27,2015,0,1.0,0,0
E72,193,1376,7.13,2015,0,1.0,0,0
E73,1365,7703,5.64,2015,0,1.0,0,0
E74,1364,6538,4.79,2015,0,1.0,0,0
E75,428,3294,7.7,2015,0,1.0,0,0
E76,230,2297,9.99,2015,0,1.0,0,0
E77,39,1023,26.23,2015,0,1.0,0,0
E78,512,13687,26.73,2015,0,1.0,0,0
E79,31,272,8.77,2015,0,1.0,0,0
E80,311,2378,7.65,2015,0,1.0,0,0
E83,1695,18833,11.11,2015,0,1.0,0,0
E84,2545,27657,10.87,2015,0,1.0,0,0
E85,846,7885,9.32,2015,0,1.0,0,0
E86,61138,459782,7.52,2015,0,1.0,0,0
E87,19031,165305,8.69,2015,0,1.0,0,0
E88,878,6850,7.8,2015,0,1.0,0,0
E89,463,3523,7.61,2015,0,1.0,0,0
E90,1,6,6.0,2015,0,1.0,0,0
F00,125,2362,18.9,2015,0,1.0,0,0
F01,5354,84161,15.72,2015,0,1.0,0,0
F02,49,846,17.27,2015,0,1.0,0,0
F03,4818,61354,12.73,2015,0,1.0,0,0
F04,61,991,16.25,2015,0,1.0,0,0
F05,19950,360946,18.09,2015,0,1.0,0,0
F06,12576,296072,23.54,2015,0,1.0,0,0
F07,2602,56421,21.68,2015,0,1.0,0,0
F09,121,1416,11.7,2015,0,1.0,0,0
F10,75247,662739,8.81,2015,0,1.0,0,0
F11,7237,107424,14.84,2015,0,1.0,0,0
F12,3145,44522,14.16,2015,0,1.0,0,0
F13,4219,69725,16.53,2015,0,1.0,0,0
F14,369,3703,10.04,2015,0,1.0,0,0
F15,2584,33957,13.14,2015,0,1.0,0,0
F16,162,1119,6.91,2015,0,1.0,0,0
F17,65,449,6.91,2015,0,1.0,0,0
F18,46,398,8.65,2015,0,1.0,0,0
F19,7529,76923,10.22,2015,0,1.0,0,0
F20,32507,1175357,36.16,2015,0,1.0,0,0
F21,235,8634,36.74,2015,0,1.0,0,0
F22,3007,90001,29.93,2015,0,1.0,0,0
F23,4555,114411,25.12,2015,0,1.0,0,0
F24,27,775,28.7,2015,0,1.0,0,0
F25,17390,664363,38.2,2015,0,1.0,0,0
F28,141,3809,27.01,2015,0,1.0,0,0
F29,259,3204,12.37,2015,0,1.0,0,0
F30,383,9745,25.44,2015,0,1.0,0,0
F31,13622,519781,38.16,2015,0,1.0,0,0
F32,80315,2851400,35.5,2015,0,1.0,0,0
F33,102652,4044561,39.4,2015,0,1.0,0,0
F34,569,17106,30.06,2015,0,1.0,0,0
F38,52,1446,27.81,2015,0,1.0,0,0
F39,28,412,14.71,2015,0,1.0,0,0
F40,5326,200860,37.71,2015,0,1.0,0,0
F41,19172,494277,25.78,2015,0,1.0,0,0
F42,2570,119850,46.63,2015,0,1.0,0,0
F43,37610,852161,22.66,2015,0,1.0,0,0
F44,6128,87223,14.23,2015,0,1.0,0,0
F45,31770,542665,17.08,2015,0,1.0,0,0
F48,604,10450,17.3,2015,0,1.0,0,0
F50,10793,483052,44.76,2015,0,1.0,0,0
F51,1485,8376,5.64,2015,0,1.0,0,0
F52,8,273,34.12,2015,0,1.0,0,0
F54,291,9041,31.07,2015,0,1.0,0,0
F55,211,1415,6.71,2015,0,1.0,0,0
F59,13,55,4.23,2015,0,1.0,0,0
F60,25381,738735,29.11,2015,0,1.0,0,0
F61,2985,113466,38.01,2015,0,1.0,0,0
F62,346,9943,28.74,2015,0,1.0,0,0
F63,305,9579,31.41,2015,0,1.0,0,0
F64,631,7954,12.61,2015,0,1.0,0,0
F65,1,48,48.0,2015,0,1.0,0,0
F66,5,136,27.2,2015,0,1.0,0,0
F68,82,1443,17.6,2015,0,1.0,0,0
F69,27,296,10.96,2015,0,1.0,0,0
F70,1405,30915,22.0,2015,0,1.0,0,0
F71,911,17678,19.41,2015,0,1.0,0,0
F72,269,4620,17.17,2015,0,1.0,0,0
F73,56,914,16.32,2015,0,1.0,0,0
F74,7,231,33.0,2015,0,1.0,0,0
F78,22,311,14.14,2015,0,1.0,0,0
F79,106,1509,14.24,2015,0,1.0,0,0
F80,1103,4104,3.72,2015,0,1.0,0,0
F81,77,1019,13.23,2015,0,1.0,0,0
F82,128,545,4.26,2015,0,1.0,0,0
F83,1001,7818,7.81,2015,0,1.0,0,0
F84,564,16460,29.18,2015,0,1.0,0,0
F88,28,167,5.96,2015,0,1.0,0,0
F89,211,1382,6.55,2015,0,1.0,0,0
F90,1854,76626,41.33,2015,0,1.0,0,0
F91,1489,52048,34.96,2015,0,1.0,0,0
F92,4261,146019,34.27,2015,0,1.0,0,0
F93,3428,155101,45.25,2015,0,1.0,0,0
F94,1097,56213,51.24,2015,0,1.0,0,0
F95,225,2632,11.7,2015,0,1.0,0,0
F98,1496,26986,18.04,2015,0,1.0,0,0
F99,111,500,4.5,2015,0,1.0,0,0
G00,542,8848,16.32,2015,0,1.0,0,0
G01,1,17,17.0,2015,0,1.0,0,0
G02,10,124,12.4,2015,0,1.0,0,0
G03,819,7921,9.67,2015,0,1.0,0,0
G04,4313,50173,11.63,2015,0,1.0,0,0
G05,21,704,33.52,2015,0,1.0,0,0
G06,988,23120,23.4,2015,0,1.0,0,0
G08,243,2812,11.57,2015,0,1.0,0,0
G09,8,95,11.88,2015,0,1.0,0,0
G10,363,6798,18.73,2015,0,1.0,0,0
G11,530,5574,10.52,2015,0,1.0,0,0
G12,2226,24645,11.07,2015,0,1.0,0,0
G13,4,77,19.25,2015,0,1.0,0,0
G20,14288,210852,14.76,2015,0,1.0,0,0
G21,1250,15652,12.52,2015,0,1.0,0,0
G23,1016,14223,14.0,2015,0,1.0,0,0
G24,1540,10932,7.1,2015,0,1.0,0,0
G25,4426,30171,6.82,2015,0,1.0,0,0
G26,1,56,56.0,2015,0,1.0,0,0
G30,9874,181241,18.36,2015,0,1.0,0,0
G31,1661,25523,15.37,2015,0,1.0,0,0
G32,1,11,11.0,2015,0,1.0,0,0
G35,29992,249151,8.31,2015,0,1.0,0,0
G36,627,5802,9.25,2015,0,1.0,0,0
G37,1218,10753,8.83,2015,0,1.0,0,0
G40,55495,390960,7.04,2015,0,1.0,0,0
G41,5642,59892,10.62,2015,0,1.0,0,0
G43,21428,95562,4.46,2015,0,1.0,0,0
G44,10561,60430,5.72,2015,0,1.0,0,0
G45,46178,306691,6.64,2015,0,1.0,0,0
G46,180,2373,13.18,2015,0,1.0,0,0
G47,32992,98119,2.97,2015,0,1.0,0,0
G50,3449,28237,8.19,2015,0,1.0,0,0
G51,7609,39023,5.13,2015,0,1.0,0,0
G52,311,3133,10.07,2015,0,1.0,0,0
G53,39,440,11.28,2015,0,1.0,0,0
G54,1582,12107,7.65,2015,0,1.0,0,0
G55,880,7627,8.67,2015,0,1.0,0,0
G56,8095,28540,3.53,2015,0,1.0,0,0
G57,2944,17618,5.98,2015,0,1.0,0,0
G58,4117,17739,4.31,2015,0,1.0,0,0
G59,9,95,10.56,2015,0,1.0,0,0
G60,402,4466,11.11,2015,0,1.0,0,0
G61,3344,40148,12.01,2015,0,1.0,0,0
G62,8040,123355,15.34,2015,0,1.0,0,0
G63,173,2220,12.83,2015,0,1.0,0,0
G64,17,107,6.29,2015,0,1.0,0,0
G70,2308,26305,11.4,2015,0,1.0,0,0
G71,689,7543,10.95,2015,0,1.0,0,0
G72,1023,11017,10.77,2015,0,1.0,0,0
G73,2,8,4.0,2015,0,1.0,0,0
G80,1368,14659,10.72,2015,0,1.0,0,0
G81,2053,19460,9.48,2015,0,1.0,0,0
G82,2723,46675,17.14,2015,0,1.0,0,0
G83,1862,14287,7.67,2015,0,1.0,0,0
G90,850,7876,9.27,2015,0,1.0,0,0
G91,4478,44164,9.86,2015,0,1.0,0,0
G92,86,1393,16.2,2015,0,1.0,0,0
G93,6830,81663,11.96,2015,0,1.0,0,0
G94,6,117,19.5,2015,0,1.0,0,0
G95,1333,17566,13.18,2015,0,1.0,0,0
G96,923,9313,10.09,2015,0,1.0,0,0
G97,1116,9395,8.42,2015,0,1.0,0,0
G98,24,290,12.08,2015,0,1.0,0,0
G99,55,748,13.6,2015,0,1.0,0,0
H00,963,3885,4.03,2015,0,1.0,0,0
H01,134,647,4.83,2015,0,1.0,0,0
H02,5158,15467,3.0,2015,0,1.0,0,0
H03,6,41,6.83,2015,0,1.0,0,0
H04,3774,15525,4.11,2015,0,1.0,0,0
H05,730,4197,5.75,2015,0,1.0,0,0
H06,18,83,4.61,2015,0,1.0,0,0
H10,214,979,4.57,2015,0,1.0,0,0
H11,1149,3732,3.25,2015,0,1.0,0,0
H13,1,8,8.0,2015,0,1.0,0,0
H15,151,953,6.31,2015,0,1.0,0,0
H16,3473,28152,8.11,2015,0,1.0,0,0
H17,355,1987,5.6,2015,0,1.0,0,0
H18,3618,20741,5.73,2015,0,1.0,0,0
H19,10,104,10.4,2015,0,1.0,0,0
H20,1350,8864,6.57,2015,0,1.0,0,0
H21,353,1701,4.82,2015,0,1.0,0,0
H22,5,26,5.2,2015,0,1.0,0,0
H25,47781,117879,2.47,2015,0,1.0,0,0
H26,6867,20097,2.93,2015,0,1.0,0,0
H27,1565,6787,4.34,2015,0,1.0,0,0
H28,7,47,6.71,2015,0,1.0,0,0
H30,375,2352,6.27,2015,0,1.0,0,0
H31,132,780,5.91,2015,0,1.0,0,0
H33,9142,44349,4.85,2015,0,1.0,0,0
H34,3752,20605,5.49,2015,0,1.0,0,0
H35,16802,55713,3.32,2015,0,1.0,0,0
H36,23,229,9.96,2015,0,1.0,0,0
H40,31594,129345,4.09,2015,0,1.0,0,0
H42,1,4,4.0,2015,0,1.0,0,0
H43,2770,13346,4.82,2015,0,1.0,0,0
H44,1353,9925,7.34,2015,0,1.0,0,0
H45,1,8,8.0,2015,0,1.0,0,0
H46,2238,14068,6.29,2015,0,1.0,0,0
H47,2098,11673,5.56,2015,0,1.0,0,0
H48,9,44,4.89,2015,0,1.0,0,0
H49,1646,9917,6.02,2015,0,1.0,0,0
H50,4065,10909,2.68,2015,0,1.0,0,0
H51,154,885,5.75,2015,0,1.0,0,0
H52,155,506,3.26,2015,0,1.0,0,0
H53,3301,15189,4.6,2015,0,1.0,0,0
H54,316,1553,4.91,2015,0,1.0,0,0
H55,169,768,4.54,2015,0,1.0,0,0
H57,468,1764,3.77,2015,0,1.0,0,0
H58,8,48,6.0,2015,0,1.0,0,0
H59,327,1817,5.56,2015,0,1.0,0,0
H60,1433,7249,5.06,2015,0,1.0,0,0
H61,1251,5661,4.53,2015,0,1.0,0,0
H62,2,12,6.0,2015,0,1.0,0,0
H65,2692,10762,4.0,2015,0,1.0,0,0
H66,5828,26637,4.57,2015,0,1.0,0,0
H67,3,16,5.33,2015,0,1.0,0,0
H68,461,1332,2.89,2015,0,1.0,0,0
H69,746,2146,2.88,2015,0,1.0,0,0
H70,1064,6831,6.42,2015,0,1.0,0,0
H71,3077,14046,4.56,2015,0,1.0,0,0
H72,891,3518,3.95,2015,0,1.0,0,0
H73,115,544,4.73,2015,0,1.0,0,0
H74,1272,5410,4.25,2015,0,1.0,0,0
H80,1798,8618,4.79,2015,0,1.0,0,0
H81,36516,188404,5.16,2015,0,1.0,0,0
H82,29,240,8.28,2015,0,1.0,0,0
H83,630,3579,5.68,2015,0,1.0,0,0
H90,3952,25889,6.55,2015,0,1.0,0,0
H91,7349,53074,7.22,2015,0,1.0,0,0
H92,145,688,4.74,2015,0,1.0,0,0
H93,2335,15274,6.54,2015,0,1.0,0,0
H95,506,2669,5.27,2015,0,1.0,0,0
I00,93,1034,11.12,2015,0,1.0,0,0
I01,46,888,19.3,2015,0,1.0,0,0
I02,13,138,10.62,2015,0,1.0,0,0
I05,422,5529,13.1,2015,0,1.0,0,0
I06,112,1734,15.48,2015,0,1.0,0,0
I07,204,3170,15.54,2015,0,1.0,0,0
I08,1264,20080,15.89,2015,0,1.0,0,0
I09,14,115,8.21,2015,0,1.0,0,0
I10,127470,705653,5.54,2015,0,1.0,0,0
I11,27977,166484,5.95,2015,0,1.0,0,0
I12,441,3400,7.71,2015,0,1.0,0,0
I13,1009,9771,9.68,2015,0,1.0,0,0
I15,432,3452,7.99,2015,0,1.0,0,0
I20,71968,382161,5.31,2015,0,1.0,0,0
I21,60497,570166,9.42,2015,0,1.0,0,0
I22,98,1016,10.37,2015,0,1.0,0,0
I23,55,461,8.38,2015,0,1.0,0,0
I24,597,4364,7.31,2015,0,1.0,0,0
I25,43710,256786,5.87,2015,0,1.0,0,0
I26,23649,240436,10.17,2015,0,1.0,0,0
I27,4682,40097,8.56,2015,0,1.0,0,0
I28,96,878,9.15,2015,0,1.0,0,0
I30,639,5910,9.25,2015,0,1.0,0,0
I31,2348,22120,9.42,2015,0,1.0,0,0
I32,2,13,6.5,2015,0,1.0,0,0
I33,1913,48607,25.41,2015,0,1.0,0,0
I34,7118,92559,13.0,2015,0,1.0,0,0
I35,23502,319706,13.6,2015,0,1.0,0,0
I36,557,7917,14.21,2015,0,1.0,0,0
I37,164,1253,7.64,2015,0,1.0,0,0
I38,326,7477,22.94,2015,0,1.0,0,0
I39,4,144,36.0,2015,0,1.0,0,0
I40,846,6686,7.9,2015,0,1.0,0,0
I41,1,9,9.0,2015,0,1.0,0,0
I42,7534,63424,8.42,2015,0,1.0,0,0
I43,2,72,36.0,2015,0,1.0,0,0
I44,9679,79308,8.19,2015,0,1.0,0,0
I45,2452,15466,6.31,2015,0,1.0,0,0
I46,2298,14247,6.2,2015,0,1.0,0,0
I47,25181,129939,5.16,2015,0,1.0,0,0
I48,113603,721226,6.35,2015,0,1.0,0,0
I49,20804,154067,7.41,2015,0,1.0,0,0
I50,187548,2130952,11.36,2015,0,1.0,0,0
I51,2846,22844,8.03,2015,0,1.0,0,0
I60,5557,120969,21.77,2015,0,1.0,0,0
I61,13918,235560,16.92,2015,0,1.0,0,0
I62,3270,41697,12.75,2015,0,1.0,0,0
I63,100185,1333001,13.31,2015,0,1.0,0,0
I64,2889,29284,10.14,2015,0,1.0,0,0
I65,7965,62606,7.86,2015,0,1.0,0,0
I66,317,2550,8.04,2015,0,1.0,0,0
I67,11828,102383,8.66,2015,0,1.0,0,0
I68,5,60,12.0,2015,0,1.0,0,0
I69,102,1987,19.48,2015,0,1.0,0,0
I70,59652,675896,11.33,2015,0,1.0,0,0
I71,6143,75692,12.32,2015,0,1.0,0,0
I72,2940,28715,9.77,2015,0,1.0,0,0
I73,2150,20399,9.49,2015,0,1.0,0,0
I74,8646,104816,12.12,2015,0,1.0,0,0
I77,2680,22783,8.5,2015,0,1.0,0,0
I78,540,2638,4.89,2015,0,1.0,0,0
I79,120,1651,13.76,2015,0,1.0,0,0
I80,17109,118705,6.94,2015,0,1.0,0,0
I81,415,4247,10.23,2015,0,1.0,0,0
I82,1032,8442,8.18,2015,0,1.0,0,0
I83,46462,223969,4.82,2015,0,1.0,0,0
I85,572,3681,6.44,2015,0,1.0,0,0
I86,330,2097,6.35,2015,0,1.0,0,0
I87,2470,19869,8.04,2015,0,1.0,0,0
I88,3203,13271,4.14,2015,0,1.0,0,0
I89,4599,40103,8.72,2015,0,1.0,0,0
I95,20428,113926,5.58,2015,0,1.0,0,0
I97,610,4126,6.76,2015,0,1.0,0,0
I98,106,1143,10.78,2015,0,1.0,0,0
I99,623,2869,4.61,2015,0,1.0,0,0
J00,718,2586,3.6,2015,0,1.0,0,0
J01,3101,16637,5.37,2015,0,1.0,0,0
J02,1867,7305,3.91,2015,0,1.0,0,0
J03,9289,41088,4.42,2015,0,1.0,0,0
J04,1891,8153,4.31,2015,0,1.0,0,0
J05,797,2654,3.33,2015,0,1.0,0,0
J06,1034428,9081582,8.78,2015,0,1.0,0,0
J09,1511,10569,6.99,2015,0,1.0,0,0
J10,3400,26063,7.67,2015,0,1.0,0,0
J11,1378,7569,5.49,2015,0,1.0,0,0
J12,3119,23609,7.57,2015,0,1.0,0,0
J13,676,8322,12.31,2015,0,1.0,0,0
J14,648,7542,11.64,2015,0,1.0,0,0
J15,13502,157185,11.64,2015,0,1.0,0,0
J16,560,7258,12.96,2015,0,1.0,0,0
J17,39,577,14.79,2015,0,1.0,0,0
J18,92278,931047,10.09,2015,0,1.0,0,0
J20,45622,303120,6.64,2015,0,1.0,0,0
J21,3587,21367,5.96,2015,0,1.0,0,0
J22,12295,94814,7.71,2015,0,1.0,0,0
J30,149,1050,7.05,2015,0,1.0,0,0
J31,198,769,3.88,2015,0,1.0,0,0
J32,20116,89088,4.43,2015,0,1.0,0,0
J33,753,3294,4.37,2015,0,1.0,0,0
J34,25501,104920,4.11,2015,0,1.0,0,0
J35,46169,233434,5.06,2015,0,1.0,0,0
J36,5476,31401,5.73,2015,0,1.0,0,0
J37,916,2810,3.07,2015,0,1.0,0,0
J38,8803,29883,3.39,2015,0,1.0,0,0
J39,1641,10498,6.4,2015,0,1.0,0,0
J40,5886,41568,7.06,2015,0,1.0,0,0
J41,1334,10220,7.66,2015,0,1.0,0,0
J42,1368,9444,6.9,2015,0,1.0,0,0
J43,969,8099,8.36,2015,0,1.0,0,0
J44,92005,933294,10.14,2015,0,1.0,0,0
J45,13283,86413,6.51,2015,0,1.0,0,0
J46,1752,11003,6.28,2015,0,1.0,0,0
J47,1374,12966,9.44,2015,0,1.0,0,0
J60,50,449,8.98,2015,0,1.0,0,0
J61,18,110,6.11,2015,0,1.0,0,0
J62,11,99,9.0,2015,0,1.0,0,0
J63,16,173,10.81,2015,0,1.0,0,0
J64,11,98,8.91,2015,0,1.0,0,0
J65,4,75,18.75,2015,0,1.0,0,0
J66,5,18,3.6,2015,0,1.0,0,0
J67,774,6576,8.5,2015,0,1.0,0,0
J68,218,1079,4.95,2015,0,1.0,0,0
J69,10322,104507,10.12,2015,0,1.0,0,0
J70,417,4326,10.37,2015,0,1.0,0,0
J80,571,13277,23.25,2015,0,1.0,0,0
J81,405,3352,8.28,2015,0,1.0,0,0
J82,249,2236,8.98,2015,0,1.0,0,0
J84,6177,56667,9.17,2015,0,1.0,0,0
J85,686,12063,17.58,2015,0,1.0,0,0
J86,1878,35100,18.69,2015,0,1.0,0,0
J90,4855,47333,9.75,2015,0,1.0,0,0
J91,881,11437,12.98,2015,0,1.0,0,0
J92,15,115,7.67,2015,0,1.0,0,0
J93,2126,22045,10.37,2015,0,1.0,0,0
J94,648,9001,13.89,2015,0,1.0,0,0
J95,1849,18020,9.75,2015,0,1.0,0,0
J96,14336,139314,9.72,2015,0,1.0,0,0
J98,3771,27163,7.2,2015,0,1.0,0,0
J99,47,355,7.55,2015,0,1.0,0,0
K00,89,298,3.35,2015,0,1.0,0,0
K01,720,2195,3.05,2015,0,1.0,0,0
K02,2250,7542,3.35,2015,0,1.0,0,0
K03,31,70,2.26,2015,0,1.0,0,0
K04,3045,11536,3.79,2015,0,1.0,0,0
K05,548,1986,3.62,2015,0,1.0,0,0
K06,134,580,4.33,2015,0,1.0,0,0
K07,5300,25550,4.82,2015,0,1.0,0,0
K08,2579,10160,3.94,2015,0,1.0,0,0
K09,512,2411,4.71,2015,0,1.0,0,0
K10,3790,25696,6.78,2015,0,1.0,0,0
K11,4878,24953,5.12,2015,0,1.0,0,0
K12,4562,29340,6.43,2015,0,1.0,0,0
K13,694,2775,4.0,2015,0,1.0,0,0
K14,1562,5476,3.51,2015,0,1.0,0,0
K20,944,5618,5.95,2015,0,1.0,0,0
K21,16867,90795,5.38,2015,0,1.0,0,0
K22,11450,79386,6.93,2015,0,1.0,0,0
K23,2,22,11.0,2015,0,1.0,0,0
K25,15897,144647,9.1,2015,0,1.0,0,0
K26,7305,73729,10.09,2015,0,1.0,0,0
K27,112,1272,11.36,2015,0,1.0,0,0
K28,425,4291,10.1,2015,0,1.0,0,0
K29,67721,354143,5.23,2015,0,1.0,0,0
K30,1119,5033,4.5,2015,0,1.0,0,0
K31,7530,57242,7.6,2015,0,1.0,0,0
K35,40432,226987,5.61,2015,0,1.0,0,0
K36,6612,32296,4.88,2015,0,1.0,0,0
K37,710,3212,4.52,2015,0,1.0,0,0
K38,398,2030,5.1,2015,0,1.0,0,0
K40,14599,58463,4.0,2015,0,1.0,0,0
K41,2736,17718,6.48,2015,0,1.0,0,0
K42,7828,39702,5.07,2015,0,1.0,0,0
K43,22094,176738,8.0,2015,0,1.0,0,0
K44,6262,54303,8.67,2015,0,1.0,0,0
K45,337,3426,10.17,2015,0,1.0,0,0
K46,136,1019,7.49,2015,0,1.0,0,0
K50,13048,136167,10.44,2015,0,1.0,0,0
K51,8325,82267,9.88,2015,0,1.0,0,0
K52,32821,191927,5.85,2015,0,1.0,0,0
K55,10956,116391,10.62,2015,0,1.0,0,0
K56,49943,433657,8.68,2015,0,1.0,0,0
K57,56822,526188,9.26,2015,0,1.0,0,0
K58,3783,25808,6.82,2015,0,1.0,0,0
K59,38846,178510,4.6,2015,0,1.0,0,0
K60,9517,36062,3.79,2015,0,1.0,0,0
K61,6663,28101,4.22,2015,0,1.0,0,0
K62,13200,87781,6.65,2015,0,1.0,0,0
K63,11065,96123,8.69,2015,0,1.0,0,0
K64,17404,66945,3.85,2015,0,1.0,0,0
K65,3745,55348,14.78,2015,0,1.0,0,0
K66,9165,56748,6.19,2015,0,1.0,0,0
K70,8848,105307,11.9,2015,0,1.0,0,0
K71,2526,23141,9.16,2015,0,1.0,0,0
K72,1547,20064,12.97,2015,0,1.0,0,0
K73,103,562,5.46,2015,0,1.0,0,0
K74,8529,91439,10.72,2015,0,1.0,0,0
K75,3317,35929,10.83,2015,0,1.0,0,0
K76,4089,31152,7.62,2015,0,1.0,0,0
K77,14,110,7.86,2015,0,1.0,0,0
K80,120208,790708,6.58,2015,0,1.0,0,0
K81,7074,58207,8.23,2015,0,1.0,0,0
K82,1350,11988,8.88,2015,0,1.0,0,0
K83,14028,115399,8.23,2015,0,1.0,0,0
K85,18419,199738,10.84,2015,0,1.0,0,0
K86,5891,47599,8.08,2015,0,1.0,0,0
K87,4,36,9.0,2015,0,1.0,0,0
K90,2783,18377,6.6,2015,0,1.0,0,0
K91,5418,191764,35.39,2015,0,1.0,0,0
K92,25078,162328,6.47,2015,0,1.0,0,0
K93,8,104,13.0,2015,0,1.0,0,0
L00,36,363,10.08,2015,0,1.0,0,0
L01,533,3278,6.15,2015,0,1.0,0,0
L02,18328,116540,6.36,2015,0,1.0,0,0
L03,16856,134894,8.0,2015,0,1.0,0,0
L04,1787,10541,5.9,2015,0,1.0,0,0
L05,6138,21653,3.53,2015,0,1.0,0,0
L08,1417,12138,8.57,2015,0,1.0,0,0
L10,580,4630,7.98,2015,0,1.0,0,0
L11,24,146,6.08,2015,0,1.0,0,0
L12,1953,23169,11.86,2015,0,1.0,0,0
L13,155,1939,12.51,2015,0,1.0,0,0
L14,1,2,2.0,2015,0,1.0,0,0
L20,5876,65221,11.1,2015,0,1.0,0,0
L21,177,1064,6.01,2015,0,1.0,0,0
L22,47,264,5.62,2015,0,1.0,0,0
L23,1873,9454,5.05,2015,0,1.0,0,0
L24,282,2502,8.87,2015,0,1.0,0,0
L25,214,1382,6.46,2015,0,1.0,0,0
L26,10,89,8.9,2015,0,1.0,0,0
L27,3277,18249,5.57,2015,0,1.0,0,0
L28,1672,17666,10.57,2015,0,1.0,0,0
L29,526,3672,6.98,2015,0,1.0,0,0
L30,5596,55084,9.84,2015,0,1.0,0,0
L40,10623,136258,12.83,2015,0,1.0,0,0
